paper_raw,paper_join,authors,title,year_publication,studyID,studyID_short,aim,participants,discs_raw,discs_imputed,algor,Pheno_classification,measures,measureVal,measureVal_logit,SD,SD_imputed,CI-,CI+,validation,data_augmentation,genderratio_raw,genderratio_imputed,agemean_raw,agemean_imputed,MRIseq,MRIplanes,MRIstrength
Hashia2020,Hashia2020,"Hashia, Bazila and Mir, Ajaz Hussain",Texture features' based classification of MR images of normal and herniated intervertebral discs,2020.0,Hashia2020svmherniationDeveRandom sample split0,Hashia2020svmherniationDeve,Development,99,,694.7580106037963,svm,herniation,specificity,1.0,23.025850847100088,,0.018939849624060152,0.9628778947368422,1.0,Random sample split,0,,0.578188686603214,,49.230000000000004,T2,Sagittal,
Hashia2020,Hashia2020,"Hashia, Bazila and Mir, Ajaz Hussain",Texture features' based classification of MR images of normal and herniated intervertebral discs,2020.0,Hashia2020knnherniationDeveRandom sample split0,Hashia2020knnherniationDeve,Development,99,,694.7580106037963,knn,herniation,accuracy,0.94,2.7515353112688983,,0.018939849624060152,0.9028778947368421,0.9771221052631578,Random sample split,0,,0.578188686603214,,49.230000000000004,T2,Sagittal,
Hashia2020,Hashia2020,"Hashia, Bazila and Mir, Ajaz Hussain",Texture features' based classification of MR images of normal and herniated intervertebral discs,2020.0,Hashia2020knnherniationDeveRandom sample split0,Hashia2020knnherniationDeve,Development,99,,694.7580106037963,knn,herniation,sensitivity,0.88,1.9924301637432364,,0.018939849624060152,0.842877894736842,0.917122105263158,Random sample split,0,,0.578188686603214,,49.230000000000004,T2,Sagittal,
Hashia2020,Hashia2020,"Hashia, Bazila and Mir, Ajaz Hussain",Texture features' based classification of MR images of normal and herniated intervertebral discs,2020.0,Hashia2020knnherniationDeveRandom sample split0,Hashia2020knnherniationDeve,Development,99,,694.7580106037963,knn,herniation,specificity,1.0,23.025850847100088,,0.018939849624060152,0.9628778947368422,1.0,Random sample split,0,,0.578188686603214,,49.230000000000004,T2,Sagittal,
Gao2021,Gao2021,"Gao, Fei and Liu, Shui and Zhang, Xiaodong and Wang, Xiaoying and Zhang, Jue",Automated Grading of Lumbar Disc Degeneration Using a Push-Pull Regularization Network Based on MRI,2021.0,Gao2021cnnpfirrmannDeveCross validation_(10)0,Gao2021cnnpfirrmannDeve,Development,500,2500.0,2500.0,deeplearning,pfirrmann,accuracy,0.86,1.8152899658076842,0.012,0.012,0.83648,0.88352,Cross validation_(10),0,0.474,0.474,52.0,52.0,T2,Sagittal,3.0T
Niemeyer2021,Niemeyer2021,"Niemeyer, Frank and Galbusera, Fabio and Tao, Youping and Kienle, Annette and Beer, Meinrad and Wilke, Hans Joachim",A Deep Learning Model for the Accurate and Reliable Classification of Disc Degeneration Based on MRI Data,2021.0,Niemeyer2021cnnpfirrmannDeveCross validation_(10)1,Niemeyer2021cnnpfirrmannDeve,Development,1599,7948.0,7948.0,deeplearning,pfirrmann,accuracy,0.91,2.3136349279596296,0.010204081632653062,0.010204081632653062,0.9,0.92,Cross validation_(10),1,,0.578188686603214,,49.230000000000004,T2,Sagittal,"1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnbulgingExtenan0,Lehnen2021cnnbulgingExte,External_Val,146,888.0,888.0,deeplearning,bulging,accuracy,0.7556,1.128705907788404,0.025510204081632654,0.025510204081632654,0.73,0.78,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnbulgingExtenan0,Lehnen2021cnnbulgingExte,External_Val,146,888.0,888.0,deeplearning,bulging,precision,0.31079999999999997,-0.7963818866271284,,0.018939849624060152,0.27367789473684206,0.34792210526315787,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnbulgingExtenan0,Lehnen2021cnnbulgingExte,External_Val,146,888.0,888.0,deeplearning,bulging,sensitivity,0.7974,1.3701228425136804,,0.018939849624060152,0.760277894736842,0.834522105263158,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnbulgingExtenan0,Lehnen2021cnnbulgingExte,External_Val,146,888.0,888.0,deeplearning,bulging,specificity,0.5188,0.07523546794119887,,0.018939849624060152,0.48167789473684214,0.555922105263158,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnherniationExtenan0,Lehnen2021cnnherniationExte,External_Val,146,888.0,888.0,deeplearning,herniation,accuracy,0.8682,1.8851364799231798,0.025510204081632654,0.025510204081632654,0.84,0.89,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnherniationExtenan0,Lehnen2021cnnherniationExte,External_Val,146,888.0,888.0,deeplearning,herniation,precision,0.3718,-0.5245025122453492,,0.018939849624060152,0.3346778947368421,0.4089221052631579,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnherniationExtenan0,Lehnen2021cnnherniationExte,External_Val,146,888.0,888.0,deeplearning,herniation,sensitivity,0.8792,1.9848761166471425,,0.018939849624060152,0.8420778947368421,0.9163221052631578,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Lehnen2021,Lehnen2021,"Lehnen, Nils Christian and Haase, Robert and Faber, Jennifer and R{\""{u}}ber, Theodor and Vatter, Hartmut and Radbruch, Alexander and Schmeel, Frederic Carsten",Detection of degenerative changes on mr images of the lumbar spine with a convolutional neural network: A feasibility study,2021.0,Lehnen2021cnnherniationExtenan0,Lehnen2021cnnherniationExte,External_Val,146,888.0,888.0,deeplearning,herniation,specificity,0.7533,1.1162905307582378,,0.018939849624060152,0.716177894736842,0.7904221052631579,,0,0.555,0.555,48.7,48.7,T2,"Axial,Sagittal","1.5T, 3.0T"
Han2018,Han2018,"Han, Zhongyi and Wei, Benzheng and Mercado, Ashley and Leung, Stephanie and Li, Shuo",Spine-GAN: Semantic segmentation of multiple spinal structures,2018.0,Han2018cnnddDeveCross validation_(5)0,Han2018cnnddDeve,Development,253,1818.0,1818.0,deeplearning,dd,accuracy,0.862,1.8320015846658413,0.040,0.04,0.7836,0.9404,Cross validation_(5),0,0.4189723320158103,0.4189723320158103,53.0,53.0,T1&T2,Sagittal,1.5T
Han2018,Han2018,"Han, Zhongyi and Wei, Benzheng and Mercado, Ashley and Leung, Stephanie and Li, Shuo",Spine-GAN: Semantic segmentation of multiple spinal structures,2018.0,Han2018cnnddDeveCross validation_(5)0,Han2018cnnddDeve,Development,253,1818.0,1818.0,deeplearning,dd,sensitivity,0.871,1.9098295716008262,0.029,0.029,0.81416,0.92784,Cross validation_(5),0,0.4189723320158103,0.4189723320158103,53.0,53.0,T1&T2,Sagittal,1.5T
Han2018,Han2018,"Han, Zhongyi and Wei, Benzheng and Mercado, Ashley and Leung, Stephanie and Li, Shuo",Spine-GAN: Semantic segmentation of multiple spinal structures,2018.0,Han2018cnnddDeveCross validation_(5)0,Han2018cnnddDeve,Development,253,1818.0,1818.0,deeplearning,dd,specificity,0.844,1.6882964865869108,,0.018939849624060152,0.806877894736842,0.8811221052631579,Cross validation_(5),0,0.4189723320158103,0.4189723320158103,53.0,53.0,T1&T2,Sagittal,1.5T
He2017,He2017,"He, Xiaoxu and Landis, Mark and Leung, Stephanie and Warrington, James and Shmuilovich, Olga and Li, Shuo",Automated grading of lumbar disc degeneration via supervised distance metric learning,2017.0,He2017customddDeveCross validation_(5)0,He2017customddDeve,Development,93,465.0,465.0,custom,dd,accuracy,0.9226,2.4782089891276593,,0.018939849624060152,0.885477894736842,0.9597221052631579,Cross validation_(5),0,0.7204301075268817,0.7204301075268817,49.0,49.0,T2,Sagittal,1.5T
He2017,He2017,"He, Xiaoxu and Landis, Mark and Leung, Stephanie and Warrington, James and Shmuilovich, Olga and Li, Shuo",Automated grading of lumbar disc degeneration via supervised distance metric learning,2017.0,He2017customddDeveCross validation_(5)0,He2017customddDeve,Development,93,465.0,465.0,custom,dd,f-score,0.8615,1.827804729502493,,0.018939849624060152,0.8243778947368421,0.898622105263158,Cross validation_(5),0,0.7204301075268817,0.7204301075268817,49.0,49.0,T2,Sagittal,1.5T
He2017,He2017,"He, Xiaoxu and Landis, Mark and Leung, Stephanie and Warrington, James and Shmuilovich, Olga and Li, Shuo",Automated grading of lumbar disc degeneration via supervised distance metric learning,2017.0,He2017customddDeveCross validation_(5)0,He2017customddDeve,Development,93,465.0,465.0,custom,dd,sensitivity,0.9665,3.3621358567288246,,0.018939849624060152,0.9293778947368421,1.0,Cross validation_(5),0,0.7204301075268817,0.7204301075268817,49.0,49.0,T2,Sagittal,1.5T
He2017,He2017,"He, Xiaoxu and Landis, Mark and Leung, Stephanie and Warrington, James and Shmuilovich, Olga and Li, Shuo",Automated grading of lumbar disc degeneration via supervised distance metric learning,2017.0,He2017customddDeveCross validation_(5)0,He2017customddDeve,Development,93,465.0,465.0,custom,dd,specificity,0.9083,2.2930523400451404,,0.018939849624060152,0.871177894736842,0.945422105263158,Cross validation_(5),0,0.7204301075268817,0.7204301075268817,49.0,49.0,T2,Sagittal,1.5T
Jamaludin2016,Jamaludin2016,"Jamaludin, Amir and Kadir, Timor and Zisserman, Andrew",Automatic Modic changes classification in spinal MRI,2016.0,Jamaludin2016svmmcDeveCross validation_(5)1,Jamaludin2016svmmcDeve,Development,444,,3115.8844111927833,svm,mc,accuracy,0.878,1.9736255479682927,0.006,0.006,0.86624,0.88976,Cross validation_(5),1,,0.578188686603214,,49.230000000000004,T1 &T2,Sagittal,
Koh2012,Koh2012,"Koh, Jaehan and Chaudhary, Vipin and Dhillon, Gurmeet",Disc herniation diagnosis in MRI using a CAD framework and a two-level classifier,2012.0,Koh2012customherniationDeveCross validation_(10)0,Koh2012customherniationDeve,Development,70,350.0,350.0,custom,herniation,sensitivity,0.99,4.595119840033578,,0.018939849624060152,0.9528778947368421,1.0,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T1&T2,Sagittal,3T
Koh2012,Koh2012,"Koh, Jaehan and Chaudhary, Vipin and Dhillon, Gurmeet",Disc herniation diagnosis in MRI using a CAD framework and a two-level classifier,2012.0,Koh2012customherniationDeveCross validation_(10)0,Koh2012customherniationDeve,Development,70,350.0,350.0,custom,herniation,specificity,1.0,23.025850847100088,,0.018939849624060152,0.9628778947368422,1.0,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T1&T2,Sagittal,3T
Koh2012,Koh2012,"Koh, Jaehan and Chaudhary, Vipin and Dhillon, Gurmeet",Disc herniation diagnosis in MRI using a CAD framework and a two-level classifier,2012.0,Koh2012customherniationDeveCross validation_(10)0,Koh2012customherniationDeve,Development,70,350.0,350.0,custom,herniation,f-score,0.9890000000000001,4.4987990496323285,,0.018939849624060152,0.9518778947368423,1.0,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T1&T2,Sagittal,3T
Nikravan2016,Nikravan2016,"Nikravan, Mehran and Ebrahimzadeh, Elias and Izadi, Mohammad Rasool and Mikaeili, Mohammad",Toward a computer aided diagnosis system for lumbar disc herniation disease based on MR images analysis,2016.0,Nikravan2016deeplearningherniationDeveCross validation_(5)0,Nikravan2016deeplearningherniationDeve,Development,30,210.0,210.0,deeplearning,herniation,accuracy,0.9238,2.4951341338833193,,0.018939849624060152,0.8866778947368421,0.9609221052631578,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Nikravan2016,Nikravan2016,"Nikravan, Mehran and Ebrahimzadeh, Elias and Izadi, Mohammad Rasool and Mikaeili, Mohammad",Toward a computer aided diagnosis system for lumbar disc herniation disease based on MR images analysis,2016.0,Nikravan2016svmherniationDeveCross validation_(5)0,Nikravan2016svmherniationDeve,Development,30,210.0,210.0,svm,herniation,accuracy,0.938,2.716615562241619,,0.018939849624060152,0.9008778947368421,0.9751221052631578,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011bayesherniationDeveCross validation_(5)0,Ghosh2011bayesherniationDeve,Development,35,175.0,175.0,bayes,herniation,accuracy,0.9829000000000001,4.051428916114283,,0.018939849624060152,0.9457778947368423,1.0,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011bayesherniationDeveCross validation_(5)0,Ghosh2011bayesherniationDeve,Development,35,175.0,175.0,bayes,herniation,sensitivity,0.9623,3.239666155151953,,0.018939849624060152,0.9251778947368421,0.999422105263158,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011bayesherniationDeveCross validation_(5)0,Ghosh2011bayesherniationDeve,Development,35,175.0,175.0,bayes,herniation,specificity,0.9918,4.795387307488879,,0.018939849624060152,0.9546778947368422,1.0,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011svmherniationDeveCross validation_(5)0,Ghosh2011svmherniationDeve,Development,35,175.0,175.0,svm,herniation,accuracy,0.92,2.4423470340105093,,0.018939849624060152,0.8828778947368421,0.957122105263158,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011svmherniationDeveCross validation_(5)0,Ghosh2011svmherniationDeve,Development,35,175.0,175.0,svm,herniation,sensitivity,1.0,23.025850847100088,,0.018939849624060152,0.9628778947368422,1.0,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011svmherniationDeveCross validation_(5)0,Ghosh2011svmherniationDeve,Development,35,175.0,175.0,svm,herniation,specificity,0.8852,2.0426221233073796,,0.018939849624060152,0.8480778947368421,0.9223221052631578,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011knnherniationDeveCross validation_(5)0,Ghosh2011knnherniationDeve,Development,35,175.0,175.0,knn,herniation,accuracy,0.9656999999999999,3.337707869781971,,0.018939849624060152,0.9285778947368419,1.0,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011knnherniationDeveCross validation_(5)0,Ghosh2011knnherniationDeve,Development,35,175.0,175.0,knn,herniation,sensitivity,0.9590000000000001,3.1523190056358326,,0.018939849624060152,0.9218778947368422,0.9961221052631579,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Ghosh2011,Ghosh2011,"Ghosh, S., Alomari, R., Chaudhary, V., & Dhillon, G",Composite features for automatic diagnosis of intervertebral disc herniation from lumbar MRI.,2011.0,Ghosh2011knnherniationDeveCross validation_(5)0,Ghosh2011knnherniationDeve,Development,35,175.0,175.0,knn,herniation,specificity,0.9811,3.949512463710815,,0.018939849624060152,0.943977894736842,1.0,Cross validation_(5),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,3T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021svmddDeveCross validation_(10)0,Beulah2021svmddDeve,Development,93,558.0,558.0,svm,dd,accuracy,0.9247,2.50798922434158,,0.018939849624060152,0.887577894736842,0.9618221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021svmddDeveCross validation_(10)0,Beulah2021svmddDeve,Development,93,558.0,558.0,svm,dd,sensitivity,0.9047,2.250573585211687,,0.018939849624060152,0.867577894736842,0.9418221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021svmddDeveCross validation_(10)0,Beulah2021svmddDeve,Development,93,558.0,558.0,svm,dd,specificity,0.938,2.716615562241619,,0.018939849624060152,0.9008778947368421,0.9751221052631578,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021knnddDeveCross validation_(10)0,Beulah2021knnddDeve,Development,93,558.0,558.0,knn,dd,accuracy,0.8369,1.6353410786792506,,0.018939849624060152,0.7997778947368421,0.8740221052631578,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021knnddDeveCross validation_(10)0,Beulah2021knnddDeve,Development,93,558.0,558.0,knn,dd,sensitivity,0.7315,1.002246306002115,,0.018939849624060152,0.6943778947368422,0.7686221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021knnddDeveCross validation_(10)0,Beulah2021knnddDeve,Development,93,558.0,558.0,knn,dd,specificity,0.9054000000000001,2.2587193577764957,,0.018939849624060152,0.8682778947368421,0.942522105263158,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021randomforestddDeveCross validation_(10)0,Beulah2021randomforestddDeve,Development,93,558.0,558.0,randomforest,dd,accuracy,0.7614,1.1603703337341327,,0.018939849624060152,0.724277894736842,0.7985221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021randomforestddDeveCross validation_(10)0,Beulah2021randomforestddDeve,Development,93,558.0,558.0,randomforest,dd,sensitivity,0.7334999999999999,1.0124533534655695,,0.018939849624060152,0.696377894736842,0.7706221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021randomforestddDeveCross validation_(10)0,Beulah2021randomforestddDeve,Development,93,558.0,558.0,randomforest,dd,specificity,0.7804000000000001,1.2679988985300683,,0.018939849624060152,0.7432778947368421,0.817522105263158,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021deeplearningddDeveCross validation_(10)0,Beulah2021deeplearningddDeve,Development,93,558.0,558.0,deeplearning,dd,accuracy,0.8323,1.6020162832064346,,0.018939849624060152,0.7951778947368422,0.8694221052631579,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021deeplearningddDeveCross validation_(10)0,Beulah2021deeplearningddDeve,Development,93,558.0,558.0,deeplearning,dd,sensitivity,0.8029999999999999,1.4051509845766255,,0.018939849624060152,0.7658778947368421,0.8401221052631578,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
Beulah2021,Beulah2018-2021,"A. Beulah, T. Sree Sharmila, V. K. Pramod",Degenerative disc disease diagnosis from lmbar MR images using hybrid features,2021.0,Beulah2021deeplearningddDeveCross validation_(10)0,Beulah2021deeplearningddDeve,Development,93,558.0,558.0,deeplearning,dd,specificity,0.8515,1.7464145410691485,,0.018939849624060152,0.8143778947368421,0.888622105263158,Cross validation_(10),0,,0.578188686603214,,49.230000000000004,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnpfirrmannExtenan0,McSweeney2022cnnpfirrmannExte,External_Val,684,3420.0,3420.0,deeplearning,pfirrmann,accuracy,0.67,0.7081850574722018,0.015306122448979591,0.015306122448979591,0.66,0.69,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnpfirrmannExtenan0,McSweeney2022cnnpfirrmannExte,External_Val,684,3420.0,3420.0,deeplearning,pfirrmann,sensitivity,0.67,0.7081850574722018,0.015306122448979591,0.015306122448979591,0.66,0.69,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnpfirrmannExtenan0,McSweeney2022cnnpfirrmannExte,External_Val,684,3420.0,3420.0,deeplearning,pfirrmann,specificity,0.89,2.090741095912319,0.005102040816326531,0.005102040816326531,0.89,0.9,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnmcExtenan0,McSweeney2022cnnmcExte,External_Val,684,3420.0,3420.0,deeplearning,mc,accuracy,0.85,1.7346010546037924,0.010204081632653062,0.010204081632653062,0.84,0.86,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnmcExtenan0,McSweeney2022cnnmcExte,External_Val,684,3420.0,3420.0,deeplearning,mc,sensitivity,0.65,0.619039207966663,0.030612244897959183,0.030612244897959183,0.62,0.68,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
McSweeney2022,McSweeney2022,"T.P. McSweeney, S. Saarakkala, A. Tiulpin, A. Jamaludin, T. Kadir, J. Niinimäki, J. Karppinen, J. Määttä",External validation of Spine Net a deep learning model for automated grading of lumbar disc degeneration using the North Finland Birth cohort,2022.0,McSweeney2022cnnmcExtenan0,McSweeney2022cnnmcExte,External_Val,684,3420.0,3420.0,deeplearning,mc,specificity,0.91,2.3136349279596296,0.005102040816326531,0.005102040816326531,0.9,0.91,,0,0.4926900584795322,0.4926900584795322,46.0,46.0,T2,Sagittal,1.5T
Tsai2021,Tsai2021,"Tsai Jen-Yung, Hung Isabella Yu-Ju, Guo Yue Leon, Jan Yih-Kuen, Lin Chih-Yang, Shih Tiffany Ting-Fang, Chen Bang-Bin, Lung Chi-Wen",Lumbar disc herniation automatic detection in MRI based on deep learning,2021.0,Tsai2021cnnherniationDeveRandom sample split1,Tsai2021cnnherniationDeve,Development,168,714.0,714.0,deeplearning,herniation,accuracy,0.8109999999999999,1.456521038403365,,0.018939849624060152,0.7738778947368421,0.8481221052631578,Random sample split,1,1.0,1.0,,49.230000000000004,T2,Sagittal,1.5T
